name,labels
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0058.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0064.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0070.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0138.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0110.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0104.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0112.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0106.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0099.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0066.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0072.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0073.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0067.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0098.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0107.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0113.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0117.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0103.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0088.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0077.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0076.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0089.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0102.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0116.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0128.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0100.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0114.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0115.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0129.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0124.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0130.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0118.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0119.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0131.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0125.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0133.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0127.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0126.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0132.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0136.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0122.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0123.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0137.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0121.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0135.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0134.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0120.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0147.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0153.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0152.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0146.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0150.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0144.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0145.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0151.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0155.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0141.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0009.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0008.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0140.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0154.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0142.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0156.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0157.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Lycoperdon_Perlatum/Lycoperdon_perlatum_0143.jpg,Lycoperdon Perlatum;Pet de llop;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000428.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000400.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000366.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000372.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000414.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000399.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000158.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000164.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000170.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000038.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000010.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000004.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000212.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000206.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000560.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000207.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000561.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000549.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000005.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000011.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000039.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000367.png,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000171.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000165.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000159.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000373.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000415.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000401.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000429.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000359.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000417.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000371.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000056.jpeg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000173.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000167.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000007.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000013.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000239.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000205.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000211.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000210.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000562.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000204.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000238.JPG,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000012.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000006.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000199.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000166.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000172.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000364.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000402.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000416.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000370.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000358.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000406.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000360.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000176.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000162.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000189.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000002.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000016.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000200.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/.DS_Store,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000214.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000228.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000313.jpeg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000229.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000215.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000017.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000003.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000188.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000163.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000177.JPG,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000349.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000407.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000361.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000375.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000413.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000363.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000411.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000377.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000439.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000388.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000161.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000175.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000149.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000015.JPG,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000001.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000029.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000217.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000203.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000558.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000202.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000216.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000028.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000000.JPG,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000014.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000148.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000174.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000160.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Helvella_Crispa/00000389.jpg,Helvella Crispa;Barretet;Edible;Not poisonous;Not poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0017.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0177.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0163.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0188.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0189.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0162.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0176.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0160.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0174.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0148.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0149.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0175.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0161.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0001.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0015.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
train/Lactarius_Deliciosus/Lactarius_deliciosus_0039.jpg,Lactarius Deliciosus;Pinetell;Edible;Not Poisonous;Not Poisonous;
